"geography_code","supergroup_code","group_code","supergroup_name","group_name"
"E01032827",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01032828",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01024744",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01024745",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01024730",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01024731",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01024734",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01024752",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01024753",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01024754",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01024748",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01024751",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01024733",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01024758",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01024780",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01024740",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01024784",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01032620",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01032829",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01024798",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01024811",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01024812",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01024816",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01024837",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01024850",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01024839",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01024845",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01024793",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01024825",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01024826",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01024827",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01024851",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01024852",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01024853",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01024854",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01024800",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01024824",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01024792",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01024794",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01024804",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01024805",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01024806",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01024797",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01024817",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01024818",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01024820",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01024787",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01024791",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01024803",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01024789",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01024808",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01024809",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01024810",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028479",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028480",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028508",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028509",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01032943",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028439",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028434",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028428",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028422",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028423",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028475",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028476",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028474",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028485",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028486",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028503",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028504",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028481",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028482",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028505",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028506",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028507",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028425",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028477",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028478",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028483",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028484",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028499",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028460",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028455",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028457",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028469",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028472",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028473",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028464",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028465",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028424",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028497",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028498",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028500",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028501",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028502",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028489",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028510",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028511",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028512",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028594",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028561",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028534",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028572",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028667",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028668",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028669",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028638",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028639",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028640",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028683",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028670",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028672",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028646",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028647",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028681",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028684",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028598",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028613",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028614",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028615",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028616",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028607",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028641",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028657",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028658",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028600",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028603",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028606",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028609",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028610",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028678",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028679",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028680",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028626",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028627",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028628",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028599",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028601",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028602",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028620",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028608",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028617",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028674",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028618",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028619",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028644",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028648",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028649",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028650",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028654",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028656",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028611",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028642",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028643",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028645",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028685",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028686",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028612",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028660",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028661",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028662",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028659",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028664",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028665",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028708",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028709",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028710",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028711",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028733",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028734",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028735",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028740",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028741",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028738",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028739",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028744",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028751",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028752",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028693",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028694",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028701",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028705",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028706",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028707",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028688",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028695",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028699",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028696",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028726",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028736",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028737",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028702",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028719",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028749",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028714",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028732",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028754",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028721",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028722",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028723",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028724",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028755",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028758",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028760",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028761",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028712",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028727",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028728",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028729",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028730",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028713",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028715",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028720",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028745",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028746",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028747",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028780",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028782",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028795",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028796",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028797",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028806",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028763",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028776",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028798",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028804",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028824",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028825",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01032954",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028777",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028778",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028779",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028799",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028788",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028789",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028790",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028791",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028784",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028792",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028793",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028794",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028810",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028814",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028815",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01032948",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01032952",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028820",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028822",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028786",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028800",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028762",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028766",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028767",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028772",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028775",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01028764",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028801",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01028802",3,3.1,"3 Rurban Comfortable Ageing","3.1 Rural Comfortable Ageing"
"E01030328",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
"E01030353",3,3.2,"3 Rurban Comfortable Ageing","3.2 Ageing in the Affluent Fringe"
